,version,num_steps,model_size,time
0,TensorFlow,20.0,200.0,0.010356310987845063
1,TensorFlow,20.0,400.0,0.011108297971077263
2,TensorFlow,20.0,600.0,0.011027463944628835
3,TensorFlow,20.0,800.0,0.012168425018899143
4,TensorFlow,20.0,1000.0,0.012721337960101664
5,TensorFlow,20.0,1200.0,0.012902017100714147
6,TensorFlow,20.0,1400.0,0.013051792047917843
7,TensorFlow,20.0,1600.0,0.0129467110382393
8,TensorFlow,20.0,1800.0,0.013602030929178
9,TensorFlow,20.0,2000.0,0.014074236038140953
